,is_paid,price,num_subscribers,level,content_duration,subject
2335,True,35,79,Beginner Level,1.5,Musical Instruments
2336,True,20,21,Beginner Level,1.0,Musical Instruments
2337,True,40,29,All Levels,1.5,Musical Instruments
2338,True,30,31,Beginner Level,1.0,Musical Instruments
2339,True,50,156,All Levels,3.0,Musical Instruments
2340,True,20,12,Beginner Level,1.0,Musical Instruments
2341,True,35,74,Intermediate Level,1.5,Musical Instruments
2342,True,40,353,Beginner Level,3.5,Musical Instruments
2343,True,20,137,Beginner Level,2.5,Musical Instruments
2344,True,40,59,Intermediate Level,4.0,Musical Instruments
2345,True,180,47,Beginner Level,3.0,Musical Instruments
2346,True,35,71,Intermediate Level,2.0,Musical Instruments
2347,True,80,21,Beginner Level,2.5,Musical Instruments
2348,True,40,36,Intermediate Level,1.0,Musical Instruments
2349,True,40,8,All Levels,1.0,Musical Instruments
2350,False,0,375,Beginner Level,1.0,Musical Instruments
2351,True,50,215,Intermediate Level,4.0,Musical Instruments
2352,True,35,80,Intermediate Level,2.0,Musical Instruments
2353,True,20,31,Beginner Level,1.0,Musical Instruments
2354,True,20,56,Beginner Level,0.6333333333333333,Musical Instruments
2355,True,50,18,Beginner Level,2.0,Musical Instruments
2356,True,20,57,Beginner Level,1.0,Musical Instruments
2357,True,20,59,Expert Level,2.0,Musical Instruments
2358,True,20,6,Beginner Level,1.0,Musical Instruments
2359,True,75,4,All Levels,1.0,Musical Instruments
2360,True,50,4,Beginner Level,1.5,Musical Instruments
2361,True,95,3,Beginner Level,2.5,Musical Instruments
2362,True,20,7,Beginner Level,0.5333333333333333,Musical Instruments
2363,True,60,2,Intermediate Level,1.5,Musical Instruments
2364,True,20,3,Beginner Level,2.5,Musical Instruments
2365,True,20,3,Beginner Level,1.0,Musical Instruments
2366,True,60,1,Intermediate Level,1.0,Musical Instruments
2367,True,40,3,Beginner Level,1.5,Musical Instruments
2368,True,20,3,Beginner Level,1.0,Musical Instruments
2369,True,25,3,Beginner Level,0.5333333333333333,Musical Instruments
2370,True,50,164,Intermediate Level,2.0,Musical Instruments
2371,True,40,28,All Levels,1.5,Musical Instruments
2372,True,50,47,Expert Level,4.0,Musical Instruments
2373,True,40,15,All Levels,1.0,Musical Instruments
2374,True,30,151,All Levels,0.55,Musical Instruments
2375,True,95,14,Beginner Level,2.5,Musical Instruments
2376,True,40,16,Beginner Level,3.0,Musical Instruments
2377,True,35,19,All Levels,0.55,Musical Instruments
2378,True,30,14,Intermediate Level,1.5,Musical Instruments
2379,True,20,40,All Levels,1.0,Musical Instruments
2380,True,50,41,All Levels,2.0,Musical Instruments
2381,True,30,9,All Levels,2.0,Musical Instruments
2382,True,50,46,All Levels,7.0,Musical Instruments
2383,True,20,75,Beginner Level,1.0,Musical Instruments
2384,True,40,19,Intermediate Level,3.5,Musical Instruments
2385,True,20,22,Beginner Level,0.6,Musical Instruments
2386,True,40,17,Beginner Level,3.0,Musical Instruments
2387,True,30,26,Beginner Level,1.0,Musical Instruments
2388,True,95,2,Beginner Level,5.5,Musical Instruments
2389,True,20,13,Beginner Level,1.5,Musical Instruments
2390,True,20,1,All Levels,0.5666666666666667,Musical Instruments
2391,True,20,14,Beginner Level,2.5,Musical Instruments
2392,True,20,6,All Levels,1.5,Musical Instruments
2393,True,20,31,Beginner Level,1.0,Musical Instruments
2394,True,135,1,All Levels,0.5,Musical Instruments
2395,True,135,1,All Levels,0.5,Musical Instruments
2396,True,25,1,Intermediate Level,0.65,Musical Instruments
2397,True,25,0,Beginner Level,2.0,Musical Instruments
2398,True,130,0,All Levels,0.5333333333333333,Musical Instruments
2399,True,20,0,All Levels,0.5333333333333333,Musical Instruments
2400,True,125,0,All Levels,0.6333333333333333,Musical Instruments
2401,True,20,0,Beginner Level,2.5,Musical Instruments
2402,True,20,0,All Levels,0.55,Musical Instruments
2403,True,20,0,All Levels,0.5833333333333334,Musical Instruments
2404,True,35,0,Beginner Level,0.5166666666666666,Musical Instruments
2405,True,20,0,Beginner Level,0.5166666666666666,Musical Instruments
2406,True,40,31,All Levels,1.0,Musical Instruments
2407,True,20,237,Intermediate Level,1.5,Musical Instruments
2408,True,40,120,Intermediate Level,0.7333333333333333,Musical Instruments
2409,True,85,384,Beginner Level,10.5,Musical Instruments
2410,False,0,3160,Beginner Level,1.0,Musical Instruments
2411,True,20,455,Beginner Level,1.0,Musical Instruments
2412,True,35,82,All Levels,1.5,Musical Instruments
2413,True,25,136,Beginner Level,4.0,Musical Instruments
2414,True,50,63,All Levels,1.0,Musical Instruments
2415,True,45,64,All Levels,1.5,Musical Instruments
2416,True,40,28,Beginner Level,4.5,Musical Instruments
2417,True,20,27,Beginner Level,0.6166666666666667,Musical Instruments
2418,True,20,0,Intermediate Level,1.5,Musical Instruments
2419,False,0,970,Intermediate Level,1.0,Musical Instruments
2420,False,0,991,Beginner Level,1.0,Musical Instruments
2421,False,0,61,Beginner Level,1.5,Musical Instruments
2422,False,0,1,Beginner Level,1.5,Musical Instruments
2423,True,20,1981,Beginner Level,2.0,Musical Instruments
2424,True,170,245,All Levels,4.5,Musical Instruments
2425,True,85,38,All Levels,5.0,Musical Instruments
2426,True,100,255,Beginner Level,4.0,Musical Instruments
2427,True,50,62,All Levels,1.0,Musical Instruments
2428,True,60,186,All Levels,1.5,Musical Instruments
2429,True,50,62,All Levels,2.5,Musical Instruments
2430,True,40,13,All Levels,1.5,Musical Instruments
2431,True,20,25,Beginner Level,0.65,Musical Instruments
2432,True,95,17,Beginner Level,2.5,Musical Instruments
2433,True,20,36,Beginner Level,1.5,Musical Instruments
2434,False,0,349,All Levels,2.5,Musical Instruments
2435,True,200,85,Beginner Level,4.0,Musical Instruments
2436,True,25,24,Intermediate Level,4.5,Musical Instruments
2437,True,30,26,Expert Level,3.5,Musical Instruments
2438,True,20,19,Beginner Level,0.5333333333333333,Musical Instruments
2439,True,20,30,All Levels,0.6166666666666667,Musical Instruments
2440,True,95,45,Beginner Level,3.0,Musical Instruments
2441,True,40,305,All Levels,2.5,Musical Instruments
2442,True,40,26,All Levels,1.5,Musical Instruments
2443,True,20,75,All Levels,0.7333333333333333,Musical Instruments
2444,True,40,32,Intermediate Level,1.5,Musical Instruments
2445,True,50,70,Beginner Level,1.5,Musical Instruments
2446,True,195,200,All Levels,2.0,Musical Instruments
2447,True,30,478,Beginner Level,0.7,Musical Instruments
2448,True,35,73,Beginner Level,2.0,Musical Instruments
2449,True,40,33,All Levels,2.0,Musical Instruments
2450,True,20,59,Beginner Level,1.0,Musical Instruments
2451,True,25,192,Beginner Level,1.5,Musical Instruments
2452,True,25,57,Beginner Level,4.5,Musical Instruments
2453,True,20,81,Intermediate Level,3.0,Musical Instruments
2454,False,0,2995,Beginner Level,1.0,Musical Instruments
2455,True,45,181,Intermediate Level,2.5,Musical Instruments
2456,True,20,589,Beginner Level,1.0,Musical Instruments
2457,True,40,48,Beginner Level,2.0,Musical Instruments
2458,True,40,81,Beginner Level,1.0,Musical Instruments
2459,True,50,225,All Levels,6.0,Musical Instruments
2460,True,30,438,Intermediate Level,0.5666666666666667,Musical Instruments
2461,True,180,152,Beginner Level,4.5,Musical Instruments
2462,True,20,244,Beginner Level,6.0,Musical Instruments
2463,True,200,248,All Levels,2.0,Musical Instruments
2464,True,20,111,Beginner Level,3.0,Musical Instruments
2465,True,50,52,All Levels,2.0,Musical Instruments
2466,True,20,10,All Levels,1.0,Musical Instruments
2467,True,50,10,All Levels,4.0,Musical Instruments
2468,True,50,9,All Levels,3.5,Musical Instruments
2469,True,50,7,All Levels,3.0,Musical Instruments
2470,True,50,7,All Levels,3.5,Musical Instruments
2471,True,55,1,Beginner Level,0.7,Musical Instruments
2472,True,50,6,All Levels,3.0,Musical Instruments
2473,True,20,4,Beginner Level,1.0,Musical Instruments
2474,True,50,6,All Levels,3.0,Musical Instruments
2475,True,20,3,Beginner Level,1.0,Musical Instruments
2476,True,50,5,All Levels,3.0,Musical Instruments
2477,True,20,5,All Levels,3.0,Musical Instruments
2478,True,75,43285,All Levels,4.0,Web Development
2479,True,50,47886,All Levels,12.5,Web Development
2480,True,50,2577,All Levels,4.5,Web Development
2481,True,60,8777,Intermediate Level,15.5,Web Development
2482,True,20,23764,Beginner Level,5.5,Web Development
2483,True,40,3541,Beginner Level,4.0,Web Development
2484,True,50,2669,Intermediate Level,5.5,Web Development
2485,True,150,1966,All Levels,5.0,Web Development
2486,True,200,4090,All Levels,19.5,Web Development
2487,True,40,2578,Beginner Level,5.5,Web Development
2488,True,195,24978,All Levels,7.0,Web Development
2489,True,25,3133,All Levels,6.0,Web Development
2490,True,200,15276,Beginner Level,1.5,Web Development
2491,True,20,12458,All Levels,4.0,Web Development
2492,True,95,1087,Intermediate Level,3.5,Web Development
2493,True,40,14074,All Levels,12.0,Web Development
2494,True,20,26800,Beginner Level,3.0,Web Development
2495,True,20,9425,Beginner Level,1.5,Web Development
2496,True,40,2780,Beginner Level,3.0,Web Development
2497,True,50,35267,All Levels,4.0,Web Development
2498,True,100,2607,All Levels,5.0,Web Development
2499,True,40,1502,All Levels,6.0,Web Development
2500,True,200,9359,Beginner Level,32.5,Web Development
2501,True,200,14842,Beginner Level,1.0,Web Development
2502,True,190,6082,Intermediate Level,9.5,Web Development
2503,True,120,12366,Beginner Level,9.0,Web Development
2504,True,110,4720,All Levels,7.5,Web Development
2505,True,165,7057,Beginner Level,18.5,Web Development
2506,True,60,16829,All Levels,5.0,Web Development
2507,True,65,4872,Intermediate Level,19.0,Web Development
2508,True,200,5809,Beginner Level,15.0,Web Development
2509,True,150,13439,All Levels,20.5,Web Development
2510,True,85,733,All Levels,3.0,Web Development
2511,True,60,14813,All Levels,13.5,Web Development
2512,True,200,6601,Intermediate Level,3.5,Web Development
2513,True,195,2804,All Levels,37.5,Web Development
2514,True,195,9421,All Levels,3.5,Web Development
2515,True,100,9668,All Levels,4.0,Web Development
2516,True,20,2760,Beginner Level,1.0,Web Development
2517,True,195,9831,Beginner Level,14.5,Web Development
2518,True,60,486,Intermediate Level,2.0,Web Development
2519,True,95,11170,All Levels,2.5,Web Development
2520,True,150,9384,All Levels,1.5,Web Development
2521,True,100,9067,Beginner Level,3.0,Web Development
2522,True,20,10247,Intermediate Level,1.5,Web Development
2523,True,20,10610,Beginner Level,1.0,Web Development
2524,True,120,6162,Beginner Level,4.0,Web Development
2525,True,20,1802,Intermediate Level,1.0,Web Development
2526,True,175,4783,Intermediate Level,7.0,Web Development
2527,True,60,2097,Intermediate Level,5.5,Web Development
2528,True,70,17714,All Levels,3.5,Web Development
2529,True,20,9554,Beginner Level,1.5,Web Development
2530,True,50,1129,All Levels,17.5,Web Development
2531,True,100,22213,All Levels,1.0,Web Development
2532,True,100,2412,All Levels,2.5,Web Development
2533,True,100,18324,Beginner Level,1.0,Web Development
2534,True,75,1696,Intermediate Level,10.0,Web Development
2535,True,80,7169,Intermediate Level,1.0,Web Development
2536,True,75,12893,Intermediate Level,8.5,Web Development
2537,True,195,4708,All Levels,2.5,Web Development
2538,True,150,1050,All Levels,6.5,Web Development
2539,True,125,7852,All Levels,3.5,Web Development
2540,True,145,1683,All Levels,8.0,Web Development
2541,True,50,119,Intermediate Level,10.5,Web Development
2542,True,100,1735,All Levels,2.5,Web Development
2543,True,20,3699,Beginner Level,1.0,Web Development
2544,True,115,10103,Beginner Level,1.5,Web Development
2545,True,75,7380,All Levels,2.5,Web Development
2546,True,20,3903,All Levels,10.5,Web Development
2547,True,50,4892,Beginner Level,2.0,Web Development
2548,True,200,2786,All Levels,3.0,Web Development
2549,True,135,15064,All Levels,1.5,Web Development
2550,True,95,22623,All Levels,8.0,Web Development
2551,True,200,952,Beginner Level,12.0,Web Development
2552,True,150,3415,All Levels,25.0,Web Development
2553,True,195,7827,All Levels,11.0,Web Development
2554,True,200,9773,Intermediate Level,4.5,Web Development
2555,True,80,13457,All Levels,4.5,Web Development
2556,True,150,1399,Intermediate Level,8.5,Web Development
2557,True,120,4028,Beginner Level,9.0,Web Development
2558,True,195,1371,All Levels,20.0,Web Development
2559,True,65,12953,All Levels,1.5,Web Development
2560,True,20,5125,All Levels,7.0,Web Development
2561,True,75,43285,All Levels,4.0,Web Development
2562,True,20,25864,All Levels,5.0,Web Development
2563,True,200,5211,Beginner Level,19.5,Web Development
2564,True,25,8234,All Levels,7.5,Web Development
2565,True,200,2687,Beginner Level,25.5,Web Development
2566,True,50,5143,Intermediate Level,12.0,Web Development
2567,True,200,1827,Beginner Level,20.5,Web Development
2568,True,80,5026,All Levels,3.0,Web Development
2569,True,150,1301,All Levels,7.5,Web Development
2570,True,195,23412,All Levels,45.0,Web Development
2571,True,100,8691,Beginner Level,11.0,Web Development
2572,True,60,3119,Beginner Level,33.0,Web Development
2573,True,50,10150,All Levels,16.0,Web Development
2574,False,0,14026,All Levels,1.0,Web Development
2575,False,0,2214,Beginner Level,2.0,Web Development
2576,False,0,21147,Beginner Level,1.5,Web Development
2577,False,0,19909,Beginner Level,3.0,Web Development
2578,True,100,1385,All Levels,11.0,Web Development
2579,False,0,10780,All Levels,1.0,Web Development
2580,True,20,604,All Levels,3.5,Web Development
2581,True,30,1772,Beginner Level,2.5,Web Development
2582,True,20,3357,All Levels,12.5,Web Development
2583,True,40,796,Intermediate Level,4.0,Web Development
2584,True,50,4123,Beginner Level,3.5,Web Development
2585,True,75,2697,Beginner Level,11.5,Web Development
2586,True,20,997,All Levels,2.0,Web Development
2587,True,65,713,All Levels,1.5,Web Development
2588,True,20,4259,All Levels,1.0,Web Development
2589,False,0,98867,All Levels,3.0,Web Development
2590,True,200,1849,All Levels,3.0,Web Development
2591,True,195,1645,All Levels,1.0,Web Development
2592,False,0,64128,Beginner Level,1.5,Web Development
2593,True,20,2160,All Levels,4.0,Web Development
2594,True,50,7660,All Levels,2.0,Web Development
2595,True,20,2025,Beginner Level,2.0,Web Development
2596,True,40,1548,All Levels,15.0,Web Development
2597,True,40,2472,Beginner Level,4.0,Web Development
2598,False,0,13535,All Levels,1.5,Web Development
2599,True,20,5795,Beginner Level,2.5,Web Development
2600,True,50,2643,All Levels,3.5,Web Development
2601,True,50,3704,Intermediate Level,2.0,Web Development
2602,True,120,1678,All Levels,2.5,Web Development
2603,True,195,960,Intermediate Level,2.0,Web Development
2604,True,95,1811,All Levels,3.5,Web Development
2605,True,50,4123,Beginner Level,4.5,Web Development
2606,False,0,26697,All Levels,1.0,Web Development
2607,True,50,5921,Beginner Level,4.5,Web Development
2608,True,50,3011,Intermediate Level,1.0,Web Development
2609,False,0,8768,Intermediate Level,1.0,Web Development
2610,True,200,1673,All Levels,3.0,Web Development
2611,True,200,16158,All Levels,19.5,Web Development
2612,True,150,4057,All Levels,6.5,Web Development
2613,True,200,6851,All Levels,60.0,Web Development
2614,True,100,2234,All Levels,11.5,Web Development
2615,True,50,9607,All Levels,5.5,Web Development
2616,True,60,4689,All Levels,10.0,Web Development
2617,True,95,9375,All Levels,7.0,Web Development
2618,True,30,4848,All Levels,16.5,Web Development
2619,True,30,84897,All Levels,2.0,Web Development
2620,True,150,12838,Beginner Level,1.5,Web Development
2621,True,200,24861,All Levels,22.5,Web Development
2622,True,20,9762,All Levels,13.5,Web Development
2623,True,50,11262,All Levels,2.0,Web Development
2624,True,200,1270,Beginner Level,7.0,Web Development
2625,True,195,17895,All Levels,4.0,Web Development
2626,True,195,11285,All Levels,5.5,Web Development
2627,True,195,1040,All Levels,3.5,Web Development
2628,True,95,23572,All Levels,2.0,Web Development
2629,True,55,3801,All Levels,1.0,Web Development
2630,True,195,12068,All Levels,1.5,Web Development
2631,True,200,5559,Beginner Level,2.0,Web Development
2632,True,100,1838,All Levels,3.0,Web Development
2633,True,20,2104,All Levels,1.0,Web Development
2634,True,35,15187,All Levels,10.0,Web Development
2635,True,60,10606,All Levels,23.0,Web Development
